"RTL_STORE_CD","RTL_FIPS_COUNTY_CD","STATE_CD","RTL_FIPS_COUNTY_DSC","CUSTCOL_57","RTL_CITY_DSC","RTL_PREMISE_TYPE_CD","RTL_PREMISE_TYPE_DSC","RTL_CHANNEL_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_CD","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG","WJXBFS1"
"100345053","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",963.0833
"105599710","005","UT","CACHE","49005","LOGAN","ON","ON PREMISE","53","RECREATION","1","PRIVATE CLUB","Y","Y",3
"101872091","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",21.25
"100559967","043","UT","SUMMIT","49043","KAMAS","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",404.9168
"105601015","019","UT","GRAND","49019","MOAB","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",19
"102238290","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","04","CIGARETTE OUTLET","4","CONVENTIONAL CIGARETTE OUTLET","Y","N",148.5
"100221811","049","UT","UTAH","49049","LEHI","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",75.25
"300637467","049","UT","UTAH","49049","PROVO","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",404.9998
"100845580","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",95.1665
"205627910","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","52","LODGING","1","FULL SERVICE LODGING","Y","Y",3
"101947896","053","UT","WASHINGTON","49053","ST GEORGE","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",9
"102584490","035","UT","SALT LAKE","49035","DRAPER","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",3
"101415042","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",572.9998
"101992304","057","UT","WEBER","49057","OGDEN","NR","NON RETAIL","DS","DISTRIBUTOR/SUB-DISTRIBUTOR","R","DISTRIBUTOR/SUB-DISTRIBUTOR","N","N",345
"100111976","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",247
"105620425","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",51
"105609088","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","3","SPORTS BAR","Y","Y",17
"100690785","011","UT","DAVIS","49011","CLEARFIELD","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",102.5
"100656557","053","UT","WASHINGTON","49053","HURRICANE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",68
"100562134","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",151.1666
"101433362","049","UT","UTAH","49049","SPANISH FORK","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",7
"105605933","011","UT","DAVIS","49011","CLEARFIELD","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",14.5833
"100635626","049","UT","UTAH","49049","OREM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",67.1667
"102218699","011","UT","DAVIS","49011","FARMINGTON","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",64
"200631602","033","UT","RICH","49033","GARDEN CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",83
"101415010","011","UT","DAVIS","49011","LAYTON","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",149.3333
"100688069","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",88.5
"100112412","001","UT","BEAVER","49001","BEAVER","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",39
"101693225","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",14
"401514013","049","UT","UTAH","49049","OREM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",92.9167
"105624269","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",2
"201705292","035","UT","SALT LAKE","49035","WEST JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",260.0832
"100685665","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",449.2499
"100626214","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",220.5
"100403118","035","UT","SALT LAKE","49035","WEST JORDAN","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",552.0003
"100274711","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",515.25
"101415044","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",352.3334
"103765267","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",567.1667
"107305617","035","UT","SALT LAKE","49035","HERRIMAN","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",4
"201548133","011","UT","DAVIS","49011","LAYTON","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",145.75
"301675581","035","UT","SALT LAKE","49035","WEST VALLEY CITY","ON","ON PREMISE","53","RECREATION","6","STADIUM/ARENA/CONVENTION","Y","Y",42
"405608804","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",14
"302153962","035","UT","SALT LAKE","49035","WEST JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",231.5
"107494140","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",216.6667
"107470112","017","UT","GARFIELD","49017","PANGUITCH","ON","ON PREMISE","53","RECREATION","9","OTHER ENTERTAINMENT","Y","Y",1
"105617696","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","2","CASUAL NIGHTCLUB","Y","Y",15
"103911259","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",3
"205616186","029","UT","MORGAN","49029","MORGAN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",3
"107367185","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",8
"100111859","045","UT","TOOELE","49045","TOOELE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",90
"103798630","035","UT","SALT LAKE","49035","SOUTH JORDAN","ON","ON PREMISE","51","BAR/NIGHTCLUB","3","SPORTS BAR","Y","Y",161.2501
"100689879","043","UT","SUMMIT","49043","PARK CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",5
"100485518","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",463
"101892849","035","UT","SALT LAKE","49035","MIDVALE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",5
"105528711","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",4
"105631042","053","UT","WASHINGTON","49053","HURRICANE","ON","ON PREMISE","53","RECREATION","1","PRIVATE CLUB","Y","Y",14
"100744175","041","UT","SEVIER","49041","ELSINORE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",15
"100182004","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",921.9998
"105544232","035","UT","SALT LAKE","49035","SANDY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",13.9165
"101820680","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",187.75
"103869320","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",41.75
"100688297","017","UT","GARFIELD","49017","PANGUITCH","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",4
"101441986","003","UT","BOX ELDER","49003","TREMONTON","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",15
"201740626","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",54.5
"105619506","035","UT","SALT LAKE","49035","WEST VALLEY CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",44
"201431504","049","UT","UTAH","49049","AMERICAN FORK","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",105.4167
"107041761","049","UT","UTAH","49049","PLEASANT GROVE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",261.3333
"101690502","005","UT","CACHE","49005","LOGAN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",25
"100425135","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",11.0834
"100414015","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",296.25
"101436046","021","UT","IRON","49021","CEDAR CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",63.5
"105600541","035","UT","SALT LAKE","49035","MAGNA","ON","ON PREMISE","53","RECREATION","1","PRIVATE CLUB","Y","Y",13.5833
"100186928","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",200.2499
"101449652","049","UT","UTAH","49049","OREM","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",4
"100317155","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",927.8334
"101669360","049","UT","UTAH","49049","PLEASANT GROVE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",70
"100427984","035","UT","SALT LAKE","49035","MAGNA","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",225.7501
"101859765","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",7
"101825032","049","UT","UTAH","49049","LINDON","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",169.75
"101571518","035","UT","SALT LAKE","49035","DRAPER","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",83
"100330311","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",132.75
"107305613","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",4
"107226050","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",26.75
"305627965","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","2","CASUAL NIGHTCLUB","Y","Y",860
"107102235","047","UT","UINTAH","49047","VERNAL","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",181.5
"203998142","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",274.75
"107511871","003","UT","BOX ELDER","49003","BRIGHAM CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",50
"201826931","049","UT","UTAH","49049","OREM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",203.7503
"200296468","045","UT","TOOELE","49045","TOOELE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",282.8334
"107490938","035","UT","SALT LAKE","49035","RIVERTON","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",37.75
"207266759","035","UT","SALT LAKE","49035","HERRIMAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",186
"201513520","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",82.1666
"105611573","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",57.0278
"100635406","047","UT","UINTAH","49047","VERNAL","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",15.9165
"101675216","011","UT","DAVIS","49011","LAYTON","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","N",8
"201433198","049","UT","UTAH","49049","PROVO","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",73.25
"103851360","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",72.0833
"201529774","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",158.5001
"105628633","053","UT","WASHINGTON","49053","ST GEORGE","ON","ON PREMISE","53","RECREATION","3","BILLIARD/BOWLING/ARCADE","Y","N",72
"301581404","015","UT","EMERY","49015","GREEN RIVER","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",28
"102089715","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","01","WHOLESALE CLUB","1","CONVENTIONAL CLUB","Y","N",1945.5
"102581716","035","UT","SALT LAKE","49035","SANDY","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","Y",7
"103572419","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",6
"101820671","047","UT","UINTAH","49047","LAPOINT","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",7
"105599533","057","UT","WEBER","49057","HUNTSVILLE","ON","ON PREMISE","53","RECREATION","1","PRIVATE CLUB","Y","Y",14
"103858862","001","UT","BEAVER","49001","BEAVER","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",18
"102600629","035","UT","SALT LAKE","49035","SANDY","ON","ON PREMISE","52","LODGING","1","FULL SERVICE LODGING","Y","Y",3
"101855763","035","UT","SALT LAKE","49035","SANDY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",1
"101966673","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",25
"107454645","049","UT","UTAH","49049","OREM","ON","ON PREMISE","59","EXTENDED MASTER ON-PREMISE","H","RESTAURANT NA","N","N",3
"201878071","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",29
"207334270","009","UT","DAGGETT","49009","MANILA","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",1
"201879277","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",1
"201691369","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","53","RECREATION","7","THEATER","Y","Y",1
"105622194","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",13
"305603621","035","UT","SALT LAKE","49035","SANDY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",3
"103633689","057","UT","WEBER","49057","EDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",1
"101937505","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",31
"100461374","011","UT","DAVIS","49011","LAYTON","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",138
"100169688","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",1175.9165
"102216421","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",4
"101832181","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","55","CATERER","2","FOOD SERVICE","Y","Y",57
"100580073","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","01","WHOLESALE CLUB","1","CONVENTIONAL CLUB","Y","N",1181.25
"205546076","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","N",6
"100682593","049","UT","UTAH","49049","PROVO","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",97.5001
"100415566","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",1182.4999
"105599780","057","UT","WEBER","49057","ROY","ON","ON PREMISE","53","RECREATION","1","PRIVATE CLUB","Y","Y",7
"100563250","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",844.75
"102167983","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",283.6667
"100111780","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",570.4998
"101798919","035","UT","SALT LAKE","49035","DRAPER","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",256.3333
"105606135","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",15
"103653909","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",1173.9168
"100186909","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",123
"100756958","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",53
"100140176","049","UT","UTAH","49049","SPRINGVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",356.5833
"102584539","051","UT","WASATCH","49051","HEBER CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",48
"103637075","049","UT","UTAH","49049","PAYSON","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",13
"100693969","005","UT","CACHE","49005","LOGAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",52.75
"100573936","049","UT","UTAH","49049","SPANISH FORK","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",358.7499
"107309448","035","UT","SALT LAKE","49035","MAGNA","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",442.4999
"200481154","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",82.5
"101907070","035","UT","SALT LAKE","49035","WEST VALLEY CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",350.4167
"201433687","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",227.0002
"200906796","051","UT","WASATCH","49051","HEBER CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",246.5833
"107523909","041","UT","SEVIER","49041","RICHFIELD","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","N",3
"101764555","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",2
"101966182","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",67.25
"105529811","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",12
"100391447","013","UT","DUCHESNE","49013","DUCHESNE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",58
"105604095","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",13
"101916792","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",938.2499
"200637745","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",53.7499
"102123304","045","UT","TOOELE","49045","TOOELE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",187.75
"101596284","035","UT","SALT LAKE","49035","WEST JORDAN","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",712.25
"103574968","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","53","RECREATION","6","STADIUM/ARENA/CONVENTION","Y","Y",6
"101690471","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",22.25
"107079473","011","UT","DAVIS","49011","LAYTON","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",9
"102418670","053","UT","WASHINGTON","49053","WASHINGTON","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",5
